GoodsID,Name,Weight,Quantity,Category,Price
37561,Lamp,357,49877,Stationery,1227
37562,Kettle,339,27533,Stationery,592
37563,Earbuds,184,48179,Electronics,1780
37564,Smartwatch,392,15963,Health,1958
37565,TV,134,40784,Books,190
37566,Water Filter,158,16891,Fashion,224
37567,Oven,290,3028,Food,1579
37568,Mask,365,6190,Sports Equipment,365
37569,Monitor,452,869,Home Appliances,561
37570,Monitor,436,21039,Vehicle,1860
37571,Headphones,309,48030,Health,1626
37572,Monitor,207,1696,Cosmetics,203
37573,Monitor,246,3877,Food,1050
37574,Smartwatch,203,36682,Sports Equipment,783
37575,Kettle,258,44009,Fashion,1709
37576,Earbuds,126,12182,Sports Equipment,1059
37577,Shirt,71,42656,Toys,1749
37578,Watch,305,1696,Fashion,830
37579,Gaming Mouse,292,20226,Toys,876
37580,Headphones,242,44068,Fashion,637
37581,Water Filter,87,30922,Cosmetics,154
37582,Monitor,68,9574,Health,1514
37583,Gaming Mouse,235,27474,Cosmetics,1510
37584,Gaming Mouse,233,31843,Vehicle,1549
37585,Water Filter,242,6015,Electronics,404
37586,Kettle,329,36071,Toys,170
37587,Monitor,70,19381,Electronics,1863
37588,Bike,58,44423,Toys,384
37589,Earbuds,404,38988,Cosmetics,1805
37590,Monitor,110,38146,Food,128
37591,Monitor,226,20854,Food,712
37592,Mask,200,25357,Sports Equipment,437
37593,Watch,403,38006,Fashion,985
37594,Sneakers,277,34692,Electronics,1116
37595,Blender,329,32918,Food,502
37596,Kettle,115,36665,Vehicle,314
37597,Speaker,305,2199,Home Appliances,1403
37598,Water Filter,157,11445,Home Appliances,923
37599,Coffee Maker,155,45089,Cosmetics,1064
37600,TV,57,9326,Toys,56
37601,Kettle,292,19950,Books,573
37602,Monitor,272,44006,Cosmetics,1515
37603,Headphones,86,4650,Home Appliances,1008
37604,Lamp,357,48369,Electronics,996
37605,Earbuds,96,12810,Home Appliances,1695
37606,Smartwatch,279,37872,Electronics,145
37607,Sneakers,474,46404,Cosmetics,1188
37608,Gaming Mouse,320,40689,Vehicle,75
37609,TV,429,26185,Food,1617
37610,TV,339,3864,Books,1739
37611,Sneakers,164,16124,Fashion,1647
37612,Lamp,499,5384,Cosmetics,1599
37613,Water Filter,155,29551,Cosmetics,103
37614,Charger,198,27490,Cosmetics,977
37615,Watch,364,7204,Health,421
37616,Gaming Mouse,314,46387,Fashion,678
37617,TV,306,22666,Vehicle,478
37618,Shirt,173,16986,Electronics,1608
37619,Headphones,84,43625,Toys,300
37620,Vacuum Cleaner,220,5051,Cosmetics,1932
37621,Monitor,200,43208,Health,141
37622,Vacuum Cleaner,165,32754,Fashion,551
37623,Earbuds,107,28460,Fashion,195
37624,Blender,81,4397,Stationery,250
37625,Speaker,140,46734,Vehicle,19
37626,Vacuum Cleaner,382,34127,Cosmetics,1709
37627,Lamp,405,16124,Home Appliances,1486
37628,Coffee Maker,267,41160,Food,325
37629,Earbuds,377,36682,Home Appliances,1644
37630,Air Purifier,323,49391,Sports Equipment,1267
37631,Coffee Maker,474,38262,Fashion,1509
37632,Kettle,52,27633,Sports Equipment,1221
37633,Oven,71,38268,Cosmetics,18
37634,Water Filter,98,35701,Home Appliances,1316
37635,Air Purifier,194,32918,Health,1681
37636,Shirt,387,5105,Home Appliances,1891
37637,Earbuds,255,9464,Fashion,755
37638,Water Filter,477,940,Books,269
37639,Air Purifier,452,40333,Health,380
37640,Mask,449,47539,Vehicle,581
37641,Oven,325,8644,Electronics,721
37642,Water Filter,485,15880,Home Appliances,1923
37643,Watch,72,8483,Vehicle,1891
37644,Speaker,181,9326,Food,1734
37645,Oven,167,38988,Vehicle,686
37646,Air Purifier,419,46179,Stationery,1670
37647,Lamp,283,32173,Cosmetics,1843
37648,Sneakers,105,12409,Health,1891
37649,Headphones,257,5020,Electronics,935
37650,Mask,87,49899,Cosmetics,1578
37651,Charger,316,48369,Books,1190
37652,Blender,419,35649,Cosmetics,988
37653,Air Purifier,93,28752,Electronics,1753
37654,Oven,146,16222,Food,1250
37655,Monitor,93,46315,Vehicle,188
37656,Mask,363,4008,Home Appliances,341
37657,TV,415,6520,Cosmetics,1776
37658,Charger,221,4424,Home Appliances,1986
37659,Smartwatch,279,5317,Food,1940
37660,Blender,254,28460,Home Appliances,633
37661,Oven,464,30132,Health,330
37662,Headphones,256,9464,Health,1139
37663,Blender,311,30853,Books,1545
37664,Air Purifier,198,42775,Books,495
37665,Earbuds,401,43208,Stationery,1203
37666,Blender,90,29164,Toys,1406
37667,Monitor,199,32235,Home Appliances,1223
37668,Bike,354,3859,Sports Equipment,1562
37669,Earbuds,152,6441,Books,1636
37670,Blender,305,15880,Home Appliances,225
37671,Headphones,194,3535,Food,184
37672,Lamp,130,44006,Sports Equipment,1694
37673,Gaming Mouse,392,6604,Food,1086
37674,Speaker,396,38988,Toys,1043
37675,Gaming Mouse,270,46751,Sports Equipment,1379
37676,Water Filter,306,49309,Health,593
37677,Gaming Mouse,234,46315,Cosmetics,699
37678,Air Purifier,155,34649,Vehicle,1652
37679,Vacuum Cleaner,419,13475,Home Appliances,1291
37680,Mask,461,4616,Books,831
37681,Headphones,482,44423,Home Appliances,500
37682,Vacuum Cleaner,361,30739,Cosmetics,238
37683,Water Filter,326,17571,Fashion,1982
37684,Headphones,122,31806,Health,365
37685,Charger,383,29164,Sports Equipment,663
37686,Gaming Mouse,144,21614,Books,640
37687,Water Filter,246,26411,Health,307
37688,Gaming Mouse,499,41641,Food,799
37689,Smartwatch,412,20318,Sports Equipment,1466
37690,Blender,405,19423,Cosmetics,77
37691,Monitor,476,17571,Electronics,1917
37692,Sneakers,471,44009,Stationery,290
37693,Charger,117,36665,Electronics,1578
37694,Watch,139,30816,Fashion,215
37695,Watch,303,36842,Fashion,1222
37696,Headphones,330,39881,Home Appliances,1333
37697,Blender,263,14617,Fashion,31
37698,Monitor,327,16891,Electronics,1937
37699,Bike,170,42656,Toys,1777
37700,Shirt,401,37543,Electronics,498
37701,Lamp,76,19950,Cosmetics,107
37702,Shirt,485,693,Books,1965
37703,TV,408,5629,Electronics,1661
37704,Coffee Maker,163,30724,Vehicle,934
37705,Headphones,348,36920,Toys,1348
37706,Kettle,292,14617,Home Appliances,50
37707,Earbuds,308,41552,Electronics,766
37708,Blender,375,45837,Stationery,1266
37709,Lamp,84,13403,Home Appliances,1998
37710,Coffee Maker,165,39881,Cosmetics,790
37711,Air Purifier,107,11890,Fashion,153
37712,Coffee Maker,309,5020,Books,336
37713,Shirt,107,22238,Fashion,320
37714,Mask,53,34608,Toys,1147
37715,Headphones,257,2850,Stationery,1045
37716,Gaming Mouse,348,3779,Books,307
37717,Mask,85,40192,Stationery,694
37718,Headphones,481,32235,Stationery,738
37719,Blender,485,49459,Food,349
37720,Sneakers,339,18871,Sports Equipment,1845
37721,Bike,415,23221,Home Appliances,1464
37722,Watch,184,27474,Fashion,746
37723,Oven,412,9574,Stationery,1967
37724,TV,363,38262,Books,1104
37725,Gaming Mouse,384,4659,Home Appliances,1672
37726,Charger,375,10128,Fashion,953
37727,Speaker,286,38605,Stationery,1413
37728,Coffee Maker,488,20226,Cosmetics,921
37729,Charger,330,48003,Food,668
37730,Air Purifier,85,27490,Food,1161
37731,Monitor,355,17571,Home Appliances,161
37732,Vacuum Cleaner,74,48179,Toys,743
37733,Air Purifier,105,15396,Books,46
37734,Charger,156,10876,Fashion,416
37735,Watch,391,49877,Electronics,1518
37736,Watch,156,20594,Books,54
37737,Charger,268,19101,Sports Equipment,1556
37738,Oven,339,1097,Food,1329
37739,Water Filter,194,4372,Books,1780
37740,Kettle,85,25822,Fashion,390
37741,Charger,248,27633,Cosmetics,525
37742,Charger,76,27474,Electronics,1653
37743,Air Purifier,440,13747,Home Appliances,1022
37744,Sneakers,482,30863,Home Appliances,600
37745,Mask,165,28700,Vehicle,596
37746,Bike,399,45334,Cosmetics,1133
37747,Kettle,315,16891,Cosmetics,1348
37748,Gaming Mouse,476,37860,Stationery,1977
37749,Sneakers,82,10128,Electronics,1459
37750,Vacuum Cleaner,239,8553,Electronics,1103
37751,Earbuds,412,40528,Food,528
37752,Speaker,465,44259,Toys,1642
37753,Oven,327,102,Home Appliances,1140
37754,Shirt,343,42412,Books,382
37755,Gaming Mouse,432,42656,Electronics,1717
37756,Blender,448,44418,Books,79
37757,Vacuum Cleaner,259,37543,Fashion,90
37758,Charger,365,2352,Cosmetics,1968
37759,Monitor,95,37747,Fashion,1634
37760,Monitor,327,30863,Cosmetics,246
37761,Smartwatch,319,48003,Stationery,532
37762,Watch,70,39235,Fashion,981
37763,Earbuds,246,19381,Vehicle,1877
37764,Charger,58,3685,Stationery,1266
37765,Speaker,242,41809,Toys,1982
37766,Blender,277,13418,Sports Equipment,1924
37767,Charger,283,44259,Vehicle,1259
37768,Bike,110,6520,Vehicle,1963
37769,Charger,343,7788,Toys,745
37770,Speaker,87,1701,Stationery,1961
37771,Charger,322,38262,Sports Equipment,1542
37772,Coffee Maker,326,8716,Home Appliances,53
37773,Smartwatch,363,6520,Electronics,50
37774,Speaker,194,34376,Stationery,1912
37775,Kettle,378,18443,Electronics,1171
37776,Coffee Maker,348,5097,Sports Equipment,1687
37777,Vacuum Cleaner,255,1696,Fashion,503
37778,Watch,320,33359,Toys,1353
37779,Gaming Mouse,465,14154,Stationery,1281
37780,TV,214,44768,Cosmetics,758
37781,Blender,105,14163,Books,549
37782,Smartwatch,357,41429,Stationery,1859
37783,Oven,277,33143,Health,1345
37784,Smartwatch,70,28764,Books,1805
37785,Speaker,305,13475,Sports Equipment,1495
37786,Headphones,58,24794,Fashion,1006
37787,Oven,288,13475,Books,1873
37788,Gaming Mouse,306,37298,Stationery,679
37789,Lamp,246,18572,Fashion,539
37790,Air Purifier,282,10216,Toys,1427
37791,Speaker,147,18871,Fashion,1534
37792,Kettle,170,12065,Stationery,1967
37793,Lamp,134,44259,Home Appliances,1270
37794,Monitor,418,3345,Cosmetics,1722
37795,Blender,76,3028,Stationery,738
37796,Monitor,448,16475,Sports Equipment,1918
37797,Kettle,254,2352,Books,705
37798,Vacuum Cleaner,89,40694,Sports Equipment,1589
37799,Kettle,87,4659,Sports Equipment,314
37800,Monitor,105,8553,Cosmetics,822
37801,Smartwatch,86,7623,Books,1667
37802,Watch,474,34376,Vehicle,706
37803,Coffee Maker,282,6224,Cosmetics,1027
37804,Monitor,414,36071,Cosmetics,1776
37805,Oven,92,27373,Cosmetics,1639
37806,Earbuds,335,29927,Fashion,1352
37807,Bike,159,44677,Books,86
37808,Water Filter,340,12812,Stationery,679
37809,Charger,215,23502,Toys,1332
37810,Kettle,372,12182,Cosmetics,1274
37811,Lamp,386,20994,Toys,1577
37812,Lamp,497,44136,Sports Equipment,1298
37813,Vacuum Cleaner,125,800,Books,887
37814,Watch,474,30132,Fashion,1824
37815,Earbuds,323,40192,Food,1877
37816,Kettle,311,44423,Books,1240
37817,Blender,57,27259,Food,1632
37818,Shirt,381,24584,Food,1062
37819,Bike,212,24985,Stationery,446
37820,Water Filter,418,46563,Toys,1469
37821,TV,382,2850,Electronics,816
37822,Water Filter,387,12175,Cosmetics,1993
37823,Oven,153,43080,Electronics,420
37824,Coffee Maker,391,45089,Food,1942
37825,Sneakers,354,46589,Health,749
37826,Vacuum Cleaner,323,42078,Books,504
37827,Shirt,255,25156,Food,355
37828,Speaker,360,48600,Books,436
37829,Bike,96,18180,Food,357
37830,Headphones,220,44892,Fashion,1945
37831,Air Purifier,232,46734,Food,213
37832,Kettle,233,6354,Food,1216
37833,Mask,267,46233,Sports Equipment,1886
37834,Speaker,474,6926,Sports Equipment,1189
37835,Headphones,380,2788,Home Appliances,1737
37836,Monitor,361,15819,Vehicle,812
37837,Watch,89,46563,Electronics,361
37838,Gaming Mouse,380,5051,Food,500
37839,Air Purifier,180,1696,Fashion,1619
37840,Kettle,457,18180,Food,1017
37841,Water Filter,475,13374,Home Appliances,1830
37842,Lamp,272,11795,Vehicle,708
37843,Watch,409,48000,Health,1265
37844,Headphones,455,47539,Fashion,513
37845,Kettle,323,37298,Sports Equipment,1429
37846,Monitor,366,49459,Stationery,60
37847,TV,220,48369,Home Appliances,1105
37848,Lamp,370,18622,Books,283
37849,Oven,267,34692,Home Appliances,1514
37850,Mask,445,41797,Books,1222
37851,Shirt,180,19764,Toys,404
37852,Mask,420,3998,Vehicle,722
37853,Air Purifier,460,38262,Stationery,1321
37854,Lamp,472,46179,Sports Equipment,1107
37855,Shirt,481,37611,Fashion,1832
37856,Smartwatch,365,38769,Electronics,40
37857,Shirt,348,24295,Stationery,880
37858,Air Purifier,184,2808,Vehicle,208
37859,Mask,86,6190,Health,43
37860,Kettle,234,47843,Home Appliances,1160
37861,Headphones,419,38757,Toys,59
37862,Sneakers,282,12592,Electronics,1244
37863,Kettle,180,7527,Cosmetics,1780
37864,Mask,123,5799,Sports Equipment,1198
37865,Speaker,259,4634,Electronics,1259
37866,Sneakers,283,48850,Health,416
37867,Smartwatch,391,940,Electronics,322
37868,Coffee Maker,305,14617,Sports Equipment,402
37869,Earbuds,87,13848,Toys,1720
37870,Headphones,140,13475,Vehicle,85
37871,TV,299,5105,Books,65
37872,Water Filter,311,28700,Health,878
37873,Kettle,208,34611,Home Appliances,1675
37874,Coffee Maker,159,46572,Sports Equipment,1741
37875,Blender,153,7527,Fashion,726
37876,Watch,159,6520,Food,1400
37877,Sneakers,84,3685,Fashion,1182
37878,Coffee Maker,348,38268,Electronics,109
37879,Watch,193,18366,Food,1179
37880,Blender,87,38364,Electronics,515
37881,Earbuds,398,25341,Health,622
37882,Vacuum Cleaner,439,3859,Vehicle,1677
37883,Vacuum Cleaner,310,11890,Stationery,1606
37884,Vacuum Cleaner,465,38146,Cosmetics,1016
37885,Blender,82,4634,Fashion,194
37886,Shirt,426,26411,Stationery,1199
37887,Sneakers,465,600,Toys,373
37888,Gaming Mouse,340,21504,Cosmetics,696
37889,Gaming Mouse,451,46589,Books,815
37890,Gaming Mouse,352,10692,Stationery,1238
37891,Watch,363,518,Books,817
37892,Lamp,144,36384,Books,242
37893,Oven,363,16891,Home Appliances,748
37894,Speaker,385,38268,Stationery,1962
37895,Water Filter,414,36665,Toys,778
37896,Shirt,386,39235,Health,1770
37897,Shirt,51,13764,Toys,1101
37898,Water Filter,146,15396,Sports Equipment,33
37899,Shirt,382,16986,Sports Equipment,862
37900,Air Purifier,123,10183,Toys,591
37901,Speaker,282,44259,Food,1834
37902,Coffee Maker,292,13874,Health,154
37903,Gaming Mouse,297,41922,Stationery,1945
37904,Mask,357,24295,Books,1983
37905,Gaming Mouse,215,35316,Sports Equipment,755
37906,Water Filter,78,914,Sports Equipment,1779
37907,Bike,383,8483,Sports Equipment,1022
37908,Vacuum Cleaner,89,39338,Sports Equipment,1659
37909,Charger,312,11445,Home Appliances,1181
37910,Watch,234,33609,Fashion,731
37911,Water Filter,355,20868,Books,131
37912,Oven,340,38605,Fashion,471
37913,Headphones,117,116,Toys,67
37914,Speaker,99,17037,Sports Equipment,831
37915,Mask,348,30897,Vehicle,1727
37916,Water Filter,385,6926,Fashion,1362
37917,Oven,125,3614,Home Appliances,491
37918,Watch,386,38364,Toys,255
37919,Blender,363,30816,Stationery,416
37920,Coffee Maker,236,35259,Health,1655
37921,Earbuds,454,4372,Food,1256
37922,Lamp,65,46692,Health,630
37923,Blender,180,37611,Food,1227
37924,TV,105,39499,Food,996
37925,Blender,270,39338,Food,381
37926,Sneakers,186,19639,Cosmetics,335
37927,Mask,456,46065,Health,578
37928,Bike,284,24646,Electronics,1923
37929,Lamp,76,5317,Vehicle,1919
37930,Watch,439,3352,Electronics,270
37931,TV,340,49110,Stationery,762
37932,Air Purifier,173,35259,Fashion,1967
37933,Headphones,354,39338,Stationery,1383
37934,Charger,221,37702,Books,372
37935,Blender,184,10692,Vehicle,686
37936,Gaming Mouse,415,17510,Books,1810
37937,Earbuds,403,49399,Cosmetics,1042
37938,Charger,218,28627,Electronics,925
37939,Water Filter,375,30739,Fashion,499
37940,Oven,113,39615,Vehicle,1639
37941,Kettle,436,30922,Home Appliances,543
37942,Oven,445,37860,Cosmetics,353
37943,Watch,70,3779,Food,1646
37944,Shirt,343,48369,Books,1175
37945,Blender,353,9447,Health,31
37946,Coffee Maker,391,33108,Cosmetics,590
37947,Gaming Mouse,403,8471,Cosmetics,1732
37948,Sneakers,436,37872,Health,1201
37949,Monitor,279,19423,Stationery,1751
37950,TV,343,47843,Electronics,960
37951,Oven,441,5629,Stationery,1090
37952,Mask,305,19639,Cosmetics,785
37953,TV,320,10692,Vehicle,869
37954,Speaker,372,31407,Books,593
37955,Monitor,309,17037,Stationery,483
37956,Shirt,234,29551,Cosmetics,1384
37957,Lamp,193,12927,Fashion,1408
37958,Bike,459,25038,Food,722
37959,Oven,370,257,Stationery,889
37960,Speaker,116,13055,Toys,548
37961,Blender,374,7456,Cosmetics,1630
37962,Charger,383,24269,Health,776
37963,Kettle,173,37543,Stationery,721
37964,Bike,382,46387,Food,154
37965,Shirt,382,46315,Home Appliances,1675
37966,Charger,315,14617,Electronics,1040
37967,Watch,134,28010,Stationery,319
37968,Lamp,198,47843,Sports Equipment,291
37969,Mask,113,32754,Books,493
37970,Water Filter,175,1097,Fashion,563
37971,Blender,339,36384,Electronics,1027
37972,Monitor,472,40528,Sports Equipment,1621
37973,Oven,229,31273,Cosmetics,889
37974,Sneakers,74,23502,Sports Equipment,1959
37975,Water Filter,186,37702,Vehicle,881
37976,Watch,316,13320,Vehicle,550
37977,Watch,53,32095,Stationery,661
37978,Sneakers,463,40694,Electronics,1744
37979,Monitor,218,11400,Fashion,640
37980,Water Filter,256,28499,Toys,1583
37981,Smartwatch,397,41160,Home Appliances,280
37982,Blender,145,27672,Toys,1079
37983,Vacuum Cleaner,170,21041,Sports Equipment,495
37984,Oven,208,31362,Home Appliances,1995
37985,Oven,353,32095,Stationery,645
37986,Earbuds,81,41160,Toys,642
37987,Coffee Maker,70,14949,Health,344
37988,TV,454,49459,Stationery,240
37989,TV,107,48607,Vehicle,1803
37990,Speaker,146,30922,Fashion,1334
37991,Lamp,182,7456,Toys,496
37992,Earbuds,70,1701,Home Appliances,1219
37993,Lamp,369,19684,Sports Equipment,250
37994,TV,382,30669,Home Appliances,718
37995,Gaming Mouse,293,35199,Cosmetics,359
37996,TV,234,9464,Vehicle,122
37997,Coffee Maker,234,23221,Vehicle,1486
37998,Monitor,398,21982,Vehicle,1050
37999,Lamp,462,36636,Health,686
38000,Lamp,292,2577,Toys,836
38001,Coffee Maker,352,10326,Cosmetics,44
38002,Oven,92,30922,Books,1992
38003,Smartwatch,472,1507,Vehicle,1290
38004,Monitor,454,9490,Books,1877
38005,Kettle,346,49309,Food,309
38006,Sneakers,467,45837,Home Appliances,652
38007,Bike,194,38757,Health,1241
38008,Watch,68,25822,Home Appliances,1052
38009,Sneakers,200,30724,Food,1033
38010,Kettle,96,18622,Food,1857
38011,Kettle,154,4717,Electronics,251
38012,TV,159,24618,Food,1771
38013,Mask,78,47894,Food,1195
38014,Vacuum Cleaner,116,6354,Food,816
38015,Watch,436,600,Electronics,1398
38016,Coffee Maker,115,2808,Home Appliances,404
38017,Lamp,192,41315,Sports Equipment,1258
38018,Watch,158,41641,Books,436
38019,Bike,255,17821,Vehicle,432
38020,TV,218,5317,Home Appliances,180
38021,Monitor,235,9066,Electronics,1090
38022,Earbuds,386,10692,Books,1194
38023,Smartwatch,96,28941,Sports Equipment,1097
38024,Speaker,399,4008,Fashion,959
38025,Bike,203,25822,Fashion,1812
38026,Shirt,74,31407,Vehicle,93
38027,Air Purifier,68,7456,Electronics,1842
38028,Sneakers,242,39235,Fashion,1091
38029,Water Filter,415,40192,Home Appliances,799
38030,Gaming Mouse,96,46734,Electronics,728
38031,Earbuds,216,12810,Electronics,450
38032,Mask,432,36665,Fashion,719
38033,Air Purifier,365,7485,Toys,231
38034,Shirt,397,24534,Home Appliances,1691
38035,TV,157,20754,Fashion,1868
38036,Vacuum Cleaner,383,45089,Toys,171
38037,Sneakers,382,39499,Health,497
38038,Coffee Maker,68,3028,Health,314
38039,Air Purifier,455,46589,Home Appliances,1957
38040,Shirt,58,41922,Toys,1378
38041,Mask,286,25177,Stationery,1905
38042,Mask,305,12927,Electronics,140
38043,Blender,297,30132,Health,1509
38044,Shirt,449,30048,Books,14
38045,Water Filter,415,34649,Home Appliances,277
38046,Blender,68,8158,Fashion,365
38047,Coffee Maker,472,10183,Cosmetics,1279
38048,Gaming Mouse,362,5317,Electronics,1843
38049,Shirt,208,30323,Home Appliances,289
38050,Charger,474,38006,Sports Equipment,1203
38051,TV,260,44068,Electronics,551
38052,Charger,308,41922,Cosmetics,1521
38053,Water Filter,314,30323,Toys,787
38054,Water Filter,316,22238,Stationery,971
38055,Charger,252,46589,Books,1332
38056,Mask,352,12818,Fashion,1818
38057,Vacuum Cleaner,112,20226,Cosmetics,1304
38058,Bike,279,5799,Vehicle,794
38059,Oven,267,29071,Food,865
38060,Monitor,134,36682,Stationery,666
38061,Monitor,403,30816,Electronics,1810
38062,Watch,254,12812,Home Appliances,1694
38063,Mask,397,35701,Books,1742
38064,Headphones,366,4636,Toys,1740
38065,TV,159,25822,Electronics,1937
38066,Headphones,476,40192,Toys,266
38067,Smartwatch,66,24985,Cosmetics,1609
38068,Vacuum Cleaner,159,42775,Cosmetics,1764
38069,Sneakers,273,40694,Home Appliances,385
38070,Blender,117,27194,Health,518
38071,Oven,445,25156,Cosmetics,812
38072,Speaker,448,17211,Toys,1200
38073,Mask,240,32095,Health,1730
38074,Vacuum Cleaner,467,42412,Health,1400
38075,Water Filter,436,36384,Home Appliances,1059
38076,TV,475,30897,Sports Equipment,496
38077,Vacuum Cleaner,392,21039,Sports Equipment,1751
38078,Water Filter,170,24671,Toys,1711
38079,Lamp,335,26185,Fashion,813
38080,Air Purifier,319,3042,Home Appliances,67
38081,Smartwatch,322,10692,Stationery,154
38082,Smartwatch,399,42775,Books,900
38083,Air Purifier,279,25822,Vehicle,172
38084,Watch,279,12812,Sports Equipment,1120
38085,Speaker,412,49391,Toys,1219
38086,Oven,255,20754,Sports Equipment,169
38087,Air Purifier,357,38757,Sports Equipment,1842
38088,Coffee Maker,156,7623,Health,660
38089,Watch,254,10997,Sports Equipment,292
38090,Earbuds,464,41809,Electronics,1928
38091,Mask,156,13456,Home Appliances,1820
38092,Watch,155,44317,Food,1808
38093,Monitor,311,37543,Stationery,117
38094,Coffee Maker,342,13418,Stationery,1436
38095,Headphones,375,19684,Toys,484
38096,Coffee Maker,323,43087,Stationery,1526
38097,Watch,404,5097,Health,1835
38098,Blender,279,37298,Electronics,1487
38099,Headphones,440,47894,Stationery,604
38100,Monitor,282,30048,Cosmetics,491
38101,Gaming Mouse,272,43625,Fashion,640
38102,Headphones,329,27194,Books,115
38103,Coffee Maker,311,13320,Sports Equipment,576
38104,Earbuds,463,48607,Books,1983
38105,Mask,481,31832,Toys,1312
38106,Lamp,70,18366,Books,155
38107,Smartwatch,146,21041,Vehicle,706
38108,Gaming Mouse,255,25905,Books,598
38109,Vacuum Cleaner,205,36665,Home Appliances,1313
38110,Watch,203,21982,Electronics,576
38111,Monitor,493,2788,Food,1344
38112,Headphones,423,36400,Sports Equipment,994
38113,Gaming Mouse,106,20318,Cosmetics,793
38114,Headphones,68,30132,Electronics,205
38115,Speaker,288,35316,Sports Equipment,637
38116,Mask,499,10275,Vehicle,53
38117,Lamp,388,27786,Fashion,672
38118,Shirt,472,24706,Toys,241
38119,Monitor,173,42681,Toys,1505
38120,Bike,212,21602,Stationery,163
38121,Gaming Mouse,267,45720,Stationery,480
38122,TV,111,12868,Books,769
38123,Vacuum Cleaner,472,21951,Toys,1574
38124,Vacuum Cleaner,173,30922,Stationery,183
38125,Blender,184,27310,Home Appliances,1613
38126,Shirt,134,4874,Electronics,116
38127,Charger,242,3345,Sports Equipment,386
38128,Bike,108,600,Home Appliances,904
38129,Kettle,309,7456,Vehicle,835
38130,Earbuds,267,914,Sports Equipment,198
38131,Monitor,110,14609,Home Appliances,252
38132,Kettle,222,33108,Books,1843
38133,Kettle,87,16891,Food,154
38134,Charger,439,11821,Toys,1128
38135,Earbuds,92,30863,Fashion,1740
38136,Headphones,260,39235,Vehicle,1199
38137,Speaker,438,800,Food,451
38138,TV,460,47758,Books,624
38139,Headphones,386,45117,Toys,1972
38140,Air Purifier,259,600,Cosmetics,1155
38141,Lamp,168,17508,Fashion,1928
38142,Blender,203,30323,Home Appliances,1157
38143,Oven,258,12868,Health,1270
38144,Oven,239,6926,Fashion,786
38145,Mask,481,30853,Cosmetics,817
38146,Smartwatch,451,8413,Vehicle,230
38147,Speaker,259,3694,Home Appliances,642
38148,Speaker,323,11821,Toys,1605
38149,Bike,156,33128,Home Appliances,1233
38150,Charger,219,41641,Vehicle,756
38151,Watch,70,27259,Food,1002
38152,Speaker,145,38757,Books,386
38153,Air Purifier,441,33110,Vehicle,1108
38154,Blender,140,23045,Electronics,1208
38155,Bike,325,27510,Food,1071
38156,Monitor,158,12812,Home Appliances,970
38157,Kettle,438,38310,Health,1075
38158,Coffee Maker,68,28941,Books,1916
38159,Bike,415,315,Stationery,272
38160,Earbuds,220,5105,Electronics,1828
38161,Headphones,208,1528,Vehicle,1069
38162,Shirt,339,39338,Food,1506
38163,Coffee Maker,205,45117,Food,299
38164,Headphones,369,257,Toys,1228
38165,Sneakers,117,14609,Vehicle,382
38166,Speaker,96,11624,Food,1575
38167,Coffee Maker,310,7485,Vehicle,15
38168,Earbuds,413,47379,Health,168
38169,Speaker,279,22447,Fashion,164
38170,Vacuum Cleaner,348,19423,Electronics,1811
38171,Kettle,391,34472,Vehicle,666
38172,Watch,159,16986,Stationery,81
38173,Watch,125,49899,Books,877
38174,Speaker,305,12065,Vehicle,573
38175,Sneakers,52,37882,Home Appliances,556
38176,Gaming Mouse,82,18622,Stationery,943
38177,Lamp,85,37974,Sports Equipment,1730
38178,Gaming Mouse,239,19639,Cosmetics,1172
38179,Smartwatch,288,28882,Fashion,1737
38180,Monitor,247,2374,Books,1411
38181,Vacuum Cleaner,398,27310,Food,1320
38182,Lamp,387,2352,Electronics,1661
38183,Lamp,346,19381,Health,119
38184,Smartwatch,80,9574,Health,369
38185,Headphones,283,20967,Vehicle,935
38186,Monitor,271,15287,Fashion,1467
38187,Oven,460,9326,Sports Equipment,325
38188,Blender,156,44768,Sports Equipment,1960
38189,Water Filter,190,9172,Food,1788
38190,Speaker,387,6001,Vehicle,1998
38191,Air Purifier,309,15819,Food,186
38192,Oven,488,15963,Health,59
38193,Coffee Maker,499,44418,Books,1232
38194,Blender,497,19639,Books,1108
38195,Sneakers,372,20854,Books,1794
38196,Headphones,219,25177,Food,991
38197,Oven,303,28627,Home Appliances,1463
38198,Oven,193,37543,Vehicle,463
38199,Vacuum Cleaner,323,4397,Vehicle,1645
38200,Coffee Maker,452,10183,Sports Equipment,707
38201,Sneakers,78,40694,Electronics,1408
38202,Sneakers,461,8286,Books,463
38203,Water Filter,423,20701,Fashion,1714
38204,Headphones,203,49899,Stationery,1278
38205,Shirt,340,24985,Vehicle,1899
38206,Headphones,432,40784,Toys,334
38207,Earbuds,282,38605,Cosmetics,445
38208,Smartwatch,439,6374,Fashion,1102
38209,Mask,214,11398,Home Appliances,48
38210,Kettle,152,41429,Fashion,701
38211,Headphones,409,33811,Fashion,235
38212,Kettle,391,10058,Sports Equipment,1005
38213,Headphones,463,37860,Toys,1646
38214,Bike,145,32691,Fashion,1516
38215,Charger,346,18366,Sports Equipment,1851
38216,Charger,350,9574,Health,1072
38217,Gaming Mouse,263,26411,Electronics,612
38218,Shirt,291,25905,Books,1468
38219,Speaker,99,48607,Sports Equipment,495
38220,Oven,492,4634,Cosmetics,799
