ContainerID,GoodsID,Quantity
32167,20229,448
94617,37921,475
17118,48260,216
53544,40000,460
169872,34614,364
157825,29114,26
70888,43460,236
81261,33054,398
111562,12999,491
104521,40,159
41633,32924,346
126505,46976,199
48530,35497,285
37668,40692,333
18781,45295,437
65961,36190,221
171728,42512,330
29254,25484,108
162225,24461,187
94675,2381,95
45317,2921,370
16607,41231,232
138418,12295,269
72493,14830,89
196655,36309,115
24,21540,397
8743,26652,68
23443,26515,263
175071,13794,332
138006,38301,214
109061,718,260
142505,48610,320
172433,22434,288
105676,36227,129
31565,5044,171
183149,593,152
189218,40553,217
24881,18509,162
57253,34179,125
107517,7214,399
175253,1945,329
90332,28923,367
125267,24547,65
39392,47059,85
41270,28188,412
157942,16119,446
118232,8130,118
58428,24662,185
127394,40341,338
164037,40884,263
27961,4772,313
45622,37503,72
49426,23985,311
150529,18589,73
121245,14075,335
145043,18384,353
85869,19373,41
64991,29533,195
169793,30621,499
95339,12693,50
81449,15928,200
58529,8238,51
59345,6204,437
39387,26638,349
121536,13922,449
166069,16019,391
52178,44677,399
4999,17099,371
160448,46036,214
100943,20649,410
62107,8197,85
142173,32283,303
131803,28446,241
187146,16323,53
32332,31231,478
196204,35219,245
68616,44561,335
104476,7458,28
100245,2644,312
1749,9373,426
158156,3623,443
15166,4209,463
38011,32429,464
156167,29718,99
66583,44541,106
186191,8245,339
29330,21160,263
162381,32766,395
182069,49699,333
108000,46242,27
71643,44166,375
104483,30154,69
60230,36481,340
155426,8141,178
86154,8635,391
63490,49178,311
87874,43386,292
158845,47957,373
154028,14233,256
64276,1933,163
111296,26459,145
18657,43920,369
62286,25762,163
24277,21337,73
128857,24690,173
13773,43296,18
179969,9208,426
103391,47717,333
12722,23920,472
71711,16504,256
101454,43955,219
60889,34792,130
132945,46320,38
171140,41440,402
137262,23310,284
44220,49440,33
30347,30683,453
186275,12404,488
123700,19925,310
28990,15501,104
69270,34969,454
132121,31395,445
38696,49915,56
100152,48400,24
164199,32672,485
109219,28842,65
177360,31458,337
143554,20353,254
90659,27469,259
127427,6032,447
131681,12006,190
48407,33507,148
92683,26822,378
146762,21323,191
37145,45288,279
151346,24851,139
142504,25184,47
164833,40408,142
102408,22032,310
23222,20455,420
184945,11629,417
116610,34785,171
178553,45624,252
129989,36973,26
122582,1861,210
91290,47843,454
136163,17095,331
155898,17905,327
49312,137,410
15115,10510,380
110197,48790,395
196375,24019,252
68828,20610,269
59181,36715,191
20018,18961,458
76915,26114,189
192582,9988,434
143694,1992,60
77528,48821,377
92333,41096,254
137518,48553,244
32145,11096,136
57274,4369,451
101116,26264,354
27129,44388,158
138775,561,287
67505,7138,387
180980,34252,321
12013,33523,452
102111,17656,345
186954,21449,79
142943,16964,286
84806,41429,150
75588,19706,153
9972,26888,110
50164,48183,356
34333,10652,262
68898,17428,491
150934,3072,214
136657,27184,485
58394,18178,191
112899,2,204
101326,12588,16
120878,31402,280
105249,37919,363
9864,38173,93
76432,36891,457
178588,47746,116
47850,29088,409
1627,23238,458
43997,2415,432
83568,31086,153
160549,11691,302
163199,45329,78
196998,42889,333
15065,44548,318
194334,13839,126
25613,43517,496
139730,31992,29
95042,44021,308
55268,15517,213
76996,46533,353
178039,42570,12
166517,17230,81
46201,15963,486
86875,21824,269
112059,10594,111
70898,10912,230
122474,14130,375
173217,10688,89
6242,14019,13
58085,31728,173
180127,1514,208
79898,10372,236
83196,26618,170
64622,14869,28
131434,28792,26
47861,2346,168
77700,31296,79
191998,1333,398
17168,15302,110
101398,13645,195
49624,15546,500
55482,12096,150
13567,24682,360
144575,788,55
178161,15014,237
101674,19732,249
79062,13549,234
190824,46589,230
130031,25054,382
184561,12045,222
78541,27060,496
143262,536,126
114110,44941,443
86111,48149,412
65264,3005,25
111919,35469,125
38741,11863,371
85189,25926,136
171173,1690,52
188137,21492,292
66335,15067,81
17543,15862,39
93442,16223,313
75543,47360,164
150995,44972,351
44379,12114,17
197,13909,275
145229,48499,324
169421,2016,75
72453,35801,360
120253,36090,12
69807,47493,367
150000,16799,244
64410,10368,389
62208,34711,15
84040,45336,382
41160,43620,337
11020,34133,439
114946,11871,22
199669,40296,366
196160,32267,137
122439,17868,141
189461,11679,339
60029,17700,256
135237,3787,465
78794,44090,468
128948,40970,191
12228,44595,81
184264,5423,435
129133,31065,29
69953,16263,341
130659,43213,223
191040,28839,156
37412,27956,133
167844,46049,323
193873,35607,360
185243,2468,270
54068,47478,135
55744,44570,270
118629,31677,18
57915,7162,404
176506,43839,229
105758,49635,339
170858,32517,246
61128,46509,162
52152,8937,327
22277,34434,155
150353,36087,445
124771,28397,19
199641,3832,303
8090,1973,47
95931,12492,100
170754,34785,385
31850,5504,155
175401,33549,434
172772,7496,497
199511,12131,38
118877,9864,70
19877,9971,302
112166,39642,410
2242,8596,317
13085,25916,31
179933,9781,183
26368,27163,441
125875,13407,90
160823,25028,245
27855,11385,308
49696,13905,338
181639,43655,240
115625,25235,65
92105,32179,126
119005,30402,476
196029,101,222
150406,23269,379
140877,42863,185
15220,48748,169
7646,38422,148
141040,21299,11
20350,16792,402
21657,34525,279
179470,36003,402
161718,34175,91
23696,44554,184
22378,28034,30
137970,43384,308
22562,38541,427
11507,39955,143
113460,35033,21
43225,48506,136
108585,12044,324
25443,13216,371
199320,15316,447
122539,6506,313
131880,4263,176
153794,27837,42
20213,7479,320
99170,43205,430
120723,45794,82
144400,46501,190
539,20660,326
143736,12770,165
11789,1847,233
198814,28209,15
27599,3472,282
183789,42519,260
118740,26032,344
151201,35840,329
46562,40801,343
174990,15478,212
98354,48153,390
114650,34645,268
190269,2239,154
124969,27731,340
66488,44096,347
18400,14976,21
63744,13533,111
159411,39936,438
33307,47036,414
57723,3697,94
132937,42436,230
36504,36817,401
60848,22613,168
111098,94,376
175421,49260,199
41815,26805,446
140371,9055,40
55624,40296,348
49025,20842,477
3234,34710,205
18020,39412,38
129558,46062,81
115852,3655,412
183873,14195,424
108900,19647,106
84758,24581,472
59872,9981,205
68486,30534,162
179788,4156,20
118913,25171,47
48855,2318,180
35449,46544,314
52194,23108,15
18604,25885,247
11506,46304,364
91608,12767,351
144336,48359,196
81733,23200,254
100576,17958,80
176869,31556,213
7290,673,146
19489,39530,498
197774,1638,413
157389,28776,275
151382,10993,29
143309,14718,446
2809,28269,235
43785,39534,64
135854,14174,358
136622,35253,178
27344,15272,329
15967,16525,132
70443,2470,484
65337,41239,304
109941,5938,373
181217,13012,134
68935,34466,100
127733,27870,457
182485,36820,230
82556,29584,397
182156,20285,298
192088,10663,232
114062,7890,182
94568,12948,476
23918,4994,140
86045,12310,451
128992,45496,112
114022,14038,448
134758,13003,102
144967,49310,465
34210,11601,277
10548,13298,403
62927,30964,14
80060,4921,81
42160,24068,234
134861,11302,322
75270,30984,169
64548,32075,238
54198,3589,27
80851,31340,157
176406,33081,101
177357,10699,117
61938,26299,316
3277,45602,166
108857,23067,258
196027,14873,353
116395,42617,492
91043,33735,489
159300,17734,39
164057,7435,83
73553,21867,330
38631,35125,471
128921,33680,39
92146,15907,450
124230,35555,376
73728,28779,321
187751,2764,375
52073,10121,179
10661,9642,187
104089,7702,99
49660,5996,259
54796,29265,91
33551,6062,308
140078,7180,251
48992,46988,442
103235,8134,145
33381,34049,161
25122,35632,313
33495,41478,426
187798,7905,157
75981,39896,142
11782,11113,34
26288,2786,432
14185,13413,464
132476,19861,458
175616,2691,342
116147,44508,483
174070,16747,142
188212,25122,243
149698,44332,118
40494,44146,434
132139,28913,176
47711,42421,40
15496,33992,93
153562,32839,242
119018,25505,473
173504,10457,435
183986,2118,210
172371,42028,255
22809,40508,77
92101,22363,212
140298,37583,202
157382,15887,101
72749,23086,412
164238,23804,489
90251,41849,242
61751,7667,499
6992,3659,265
199441,2455,104
24043,46531,63
3406,43484,182
43777,44627,250
32267,44578,167
191080,41691,59
175153,30502,18
156538,11713,100
148261,4471,151
184892,42326,386
3294,30923,182
25557,39897,435
17884,19216,486
58233,11999,83
152845,9848,276
191056,2804,441
84613,24903,275
185385,19034,379
10535,31848,356
116238,19382,294
173867,23802,254
167052,39867,226
84,25585,95
93593,2995,350
178603,3875,28
63973,42783,80
175449,49104,309
127212,17022,372
30918,44214,402
120106,3403,420
195522,42656,170
47901,29895,258
98278,9006,141
127767,38058,475
23882,15611,156
45485,16509,245
20112,24374,62
167335,33722,133
198864,10918,55
100564,48582,120
165549,37657,68
77088,30723,358
186287,3482,185
165065,15962,500
63275,26302,416
19882,33918,276
71991,48985,305
148266,45976,130
114311,28643,66
198315,22898,371
156422,16809,210
58850,42533,213
142883,31596,250
82983,48600,271
141061,2217,342
72114,2841,344
103597,10230,307
171581,24819,43
23303,46772,106
60387,38460,57
109900,17884,55
189066,5067,73
177144,28929,101
154769,45543,166
90434,21289,38
160492,46581,122
62071,21715,97
71788,27962,320
69754,46040,27
11205,48771,97
176015,22670,163
5467,11809,286
94525,17581,155
113610,5912,184
144987,26915,122
79389,17320,28
39478,42945,256
127865,2515,470
179753,21475,40
37862,13006,122
53396,49829,470
133258,6783,243
21304,31004,73
37930,7494,62
154412,40506,261
147882,21165,338
97930,43664,200
193624,47067,247
2163,22572,465
71059,23288,361
142095,40820,426
13192,27842,400
107037,18388,350
79590,43139,106
199391,47398,470
89533,20522,308
150047,46931,442
76058,1708,134
72605,1816,197
44729,12097,371
76449,42485,375
53302,44834,58
178501,15997,150
180118,30994,489
25582,46494,452
181613,44668,73
139477,33218,307
13752,43067,401
152863,30839,349
98432,38230,410
107725,39015,44
162082,23498,405
30572,45893,252
73568,30964,232
172028,32662,274
88297,6911,322
7670,46627,286
194824,33605,340
87353,15156,259
101540,45170,266
91240,9619,171
33884,33332,351
95971,1152,110
74519,39228,272
108878,9534,356
155510,46566,115
80215,10675,333
49789,49848,371
40480,42860,400
114162,1835,394
14600,33027,492
93543,19113,37
156258,44433,418
127370,10885,125
81380,36922,425
139208,21012,432
104946,1933,36
168329,38146,131
28375,15567,132
56421,4768,135
51107,9902,103
126867,22529,473
107220,47803,209
62502,23918,15
74838,30117,355
134440,33925,273
132435,30682,324
116214,49132,145
82497,38931,108
191832,47500,335
110716,32424,244
49973,20371,38
66949,47240,314
18680,46007,184
148771,22265,312
189421,18665,19
349,9081,391
115273,35484,489
23387,48573,150
48039,25236,120
67991,3116,121
176546,34267,407
119938,43123,311
21650,35485,221
225,36676,66
18860,45811,392
2668,38097,11
153158,43103,266
16806,49201,392
93397,30281,340
51460,11146,69
189558,1004,500
100118,3308,94
80637,9,320
187705,4577,325
96991,4574,495
192595,24313,474
178910,1072,126
12515,18845,38
90298,32469,253
148538,31425,238
43188,17221,86
8340,42821,26
158434,14347,172
147764,28667,221
186576,43635,329
81094,1727,106
63420,34450,217
22692,572,196
172307,1659,228
3826,34027,170
53872,21528,252
86237,33294,66
19610,41498,205
98394,15022,242
131639,14954,375
41728,38915,324
158989,47257,246
113349,25702,409
94513,7149,464
28553,44513,438
1608,17661,249
143434,2996,265
2526,45741,317
24849,39949,375
115855,3273,325
173008,20500,62
54515,49894,442
173936,47730,499
102392,39024,32
20839,43476,209
95708,17632,405
45131,16907,131
142331,13026,235
37245,21761,88
55819,46615,256
197130,27070,282
979,42791,97
131153,24861,33
194237,20608,126
38294,47664,202
99812,28657,380
189577,11847,166
143146,33192,240
181409,2299,218
12407,29126,63
8868,2160,171
127710,22655,402
116853,35994,458
169844,40217,341
142863,45073,478
147863,6179,106
110972,25016,265
74862,1209,173
6054,19515,453
141452,18966,368
181192,36316,439
48677,21786,289
12400,1936,354
36391,20346,362
137163,733,154
34118,18137,57
75664,49289,170
132301,45044,496
120178,16748,119
147722,11310,495
129859,28002,92
141992,4412,474
99310,33353,10
168753,31402,142
168073,44071,332
185641,37153,176
126454,8049,288
23031,42711,117
86823,38575,39
128887,18901,303
195074,7989,335
67196,16851,386
162957,35304,31
52482,40375,290
51924,48743,16
188278,39694,99
179716,41262,177
140815,43976,342
184732,44181,221
115030,11132,283
53015,29064,81
188765,20897,103
3688,16004,28
195328,39204,404
34269,24931,359
126422,22610,103
145534,19946,10
73938,28062,246
65187,34510,223
26028,4860,283
125693,36454,432
195020,23990,472
137416,22526,376
38223,35495,167
12977,6770,256
57459,11542,234
170212,33451,237
141948,26441,226
31134,29735,326
68713,25702,119
144377,42803,147
55734,3607,152
185643,22590,44
115783,21193,477
174234,5999,233
10144,12674,41
29897,36594,336
197414,38775,209
139781,29717,229
59505,6421,375
83104,33882,155
141062,4618,215
34257,10035,126
180730,1532,234
151142,40216,54
154335,9726,48
130871,34235,242
199562,20980,386
101305,18724,64
167568,7729,177
151774,46899,70
172165,39024,155
64281,41167,419
50807,16761,116
71761,31691,446
30797,1836,128
62447,11712,297
92257,26217,387
151524,9970,175
121274,30219,68
98911,1482,20
12387,31213,18
46667,20910,207
156057,34944,446
11749,42904,243
119803,11638,438
50522,34724,167
14497,48125,222
148126,12463,85
170377,3605,337
130159,48677,128
4275,43751,209
109643,16510,55
35675,45940,142
106345,15565,313
116378,6849,430
106007,39311,200
144082,6570,43
194460,6134,368
26631,10809,457
139898,28914,125
23334,824,155
127840,34181,347
154666,37637,214
147479,14210,206
195145,22890,311
96729,48257,198
54723,4950,326
33473,6075,197
150074,8355,14
24672,280,190
151912,33301,193
74132,47102,184
97039,35885,125
2972,34374,330
134382,14324,188
29952,19172,405
43400,27632,455
80892,31045,441
30615,11695,426
132256,38939,442
55301,33578,486
178057,21723,488
148414,34247,161
91076,755,232
13251,20356,79
122821,33647,232
52285,45345,72
146067,1956,479
105521,25615,430
157450,40722,36
5759,27293,105
92185,43398,50
114829,25770,379
138702,2884,337
70847,4392,366
134761,13590,380
185309,9464,73
158967,8750,295
134431,29466,165
190582,21618,325
64024,13775,484
13232,30628,432
31571,4890,297
141511,34811,451
54577,49185,484
165347,27479,167
97441,27505,261
4607,26311,320
196808,27188,144
1073,45669,310
163671,36201,174
22823,4785,325
32500,26628,172
171603,30435,78
7295,8942,248
121397,13966,351
13842,985,67
97841,40612,378
138405,33258,28
23785,6488,153
139483,12833,379
143288,4419,372
100599,17965,255
106848,18782,14
61883,25257,374
72184,36996,59
75552,27259,452
66993,29321,141
158842,34737,250
119104,9852,399
124019,15574,138
117548,38987,152
106469,15507,278
176493,29917,311
53473,1873,444
79909,25991,397
81550,31191,276
110310,29599,193
142039,102,253
161166,37799,336
37051,6256,347
114075,41428,484
187005,15047,149
167555,37192,388
169006,32880,12
145151,3908,116
67178,31407,247
99613,27204,103
199047,38713,150
177941,25570,58
33131,7152,191
36346,3931,92
173599,41985,302
29587,932,447
139603,10565,148
108206,8373,491
168308,9116,358
63638,27339,477
118642,1035,170
98812,11059,146
184197,47867,396
103991,27358,229
147946,10791,428
88194,24755,331
122796,17802,35
194885,22540,324
99034,8227,128
124158,39793,172
185563,27017,65
101077,42158,476
167392,9555,354
10806,38056,126
120577,19271,12
128461,23141,11
17906,49187,230
68982,44152,358
47319,17467,133
155698,22571,292
16821,45392,364
164050,24296,302
196487,25131,444
90335,25062,314
141228,36791,88
156783,16073,487
174336,43634,485
140742,37027,370
154362,6342,239
11151,30566,185
102654,20559,90
154114,42335,224
149650,703,384
52436,22281,303
100606,22262,358
78254,32459,17
193620,43476,321
88416,47059,98
11540,16833,327
106043,42795,390
122703,28336,478
30684,16634,325
193950,25032,282
100898,17867,119
150086,7763,351
115967,838,271
62543,11630,60
71206,8663,131
133652,1749,276
61091,24709,154
49131,34305,105
78606,35344,235
166146,40305,93
146592,44317,24
197988,12940,208
157472,1558,250
90616,10597,479
60652,15424,33
77082,26413,101
176685,21456,151
4572,15605,29
9024,16555,113
123741,46566,325
135348,6882,474
62450,49438,125
90677,9064,119
98429,31517,170
160933,37551,66
199817,23819,362
71534,28672,109
80486,9042,392
182341,45737,128
146223,47415,367
53109,3210,114
140437,48190,184
122091,28117,427
183872,25284,223
175670,24875,408
123362,38166,99
96992,2062,293
174013,19147,377
124871,35387,487
151075,2699,217
15112,24387,228
63688,43691,255
92301,35004,430
168559,9573,284
83596,10729,119
80597,2551,225
108120,18157,230
101368,15355,61
82006,35175,487
114213,14781,145
121217,33308,408
94038,20296,211
154611,2005,134
178599,7778,72
107081,40622,370
25654,11041,313
25391,853,431
49500,29119,59
161898,27797,294
132474,8823,398
10693,48311,210
78882,36437,124
64178,30830,210
76006,9975,285
141109,49003,228
157587,35935,374
79817,7496,37
28106,35403,360
8463,19342,169
131523,13840,341
194822,23538,464
58960,25519,395
37682,2889,155
7705,48721,218
76590,425,174
184802,14192,413
87146,22391,46
91596,26593,500
170909,6915,374
90123,30784,359
157004,22959,103
66735,36871,418
167630,49646,179
169659,47371,131
180854,2602,450
125740,24492,158
84848,19157,314
114115,1583,66
41701,42153,480
161374,46261,355
168551,43993,387
14387,49809,349
195455,47446,33
22060,24639,273
6328,38766,138
188005,1886,344
5058,28533,371
139169,37182,137
179058,27824,460
64484,16087,225
50337,45936,179
156033,159,228
29301,46089,208
175328,49700,224
130397,47784,381
151550,1446,169
187980,35300,28
167337,15643,386
8374,48227,308
179303,16771,156
19419,11333,270
115254,20170,406
33579,32217,361
149196,3302,114
152080,5156,31
138611,45386,14
168500,32331,91
113074,19957,213
118065,46860,212
140709,12012,461
197505,47043,109
72106,30454,370
160592,6826,363
59653,23435,275
74125,12202,293
158288,36081,66
147893,2156,195
152118,45812,469
21144,43585,110
74819,5752,161
131466,46179,374
55589,22933,413
7410,3763,194
81403,48632,292
78140,14917,51
122681,3347,77
115754,15239,283
81996,25061,473
139137,5651,402
136387,17096,206
188594,26601,312
8012,46313,433
99585,44340,352
54699,27870,336
194404,20378,228
64009,18315,476
53936,23551,131
158645,38529,175
45943,16802,94
21656,32145,93
56346,15733,370
119365,7671,203
80271,24740,281
153532,43671,199
144315,29933,86
11450,13112,408
47145,28283,222
135969,37353,304
51182,758,93
54352,18438,231
54095,42969,441
58618,21719,306
42392,19944,215
163871,39948,480
49795,13668,460
173803,37203,144
181807,34446,341
173826,48177,81
172492,22043,125
2532,19381,126
65685,46364,138
187210,38528,445
87839,23429,90
15616,5226,118
120034,27871,477
59457,24090,319
18134,44743,223
115249,26002,201
3812,20075,366
133913,12057,358
119390,34959,376
49474,12237,63
35972,34632,405
104765,21777,101
177629,40419,446
83621,7659,253
47185,28585,420
54855,4461,232
149607,26832,258
129301,24125,462
127179,13312,209
38168,23607,81
75315,2226,159
94893,22588,402
152989,49179,173
51643,45512,406
65583,39796,175
57780,18010,198
47443,5070,92
124632,34120,275
164033,23711,359
114360,45783,279
186847,45942,411
44570,48371,273
114294,33302,476
33216,9184,418
199767,29371,330
96534,31684,362
151783,5871,374
92998,27731,165
116611,18813,472
90108,45826,99
3416,40219,352
18335,20508,68
167449,42608,352
3390,8447,436
25654,35141,310
77175,1950,147
90264,48345,91
35543,7087,496
50997,48601,489
88528,39765,64
148549,34901,41
95060,13158,83
76975,18112,187
133500,28510,150
126248,11100,335
36225,40573,364
165391,28770,455
64453,19123,53
111731,23561,294
190722,42683,66
189315,7670,83
111035,36849,360
26992,39393,455
53373,20010,158
126915,2743,301
136864,23626,392
50565,37313,489
31927,17691,408
90134,19290,440
72391,4700,65
180649,35721,171
167521,47568,130
138328,2818,286
120329,12013,281
157063,39438,264
82963,23717,149
137210,2390,420
29828,32553,373
166330,29495,125
64117,32559,411
65523,41978,269
45804,16963,469
108820,55,121
157415,29401,332
98942,45643,304
38114,7029,382
173400,14097,32
114491,36564,240
192989,21261,470
171102,1888,492
82917,17546,447
39556,13539,366
179192,28110,237
136913,4274,116
110193,1436,66
78725,21917,156
6104,27795,450
6437,22960,68
96326,9916,45
29764,22550,241
1537,11153,417
104703,21969,116
127879,31934,153
184631,33856,74
149211,29051,385
65473,47960,461
127052,48545,445
107212,42081,378
151318,25581,261
94823,7829,170
55150,907,85
165495,21620,434
197522,37278,28
116552,28896,300
113132,39708,91
134855,44378,75
102821,27387,129
107557,18076,81
173283,10566,430
117682,40855,245
89996,2681,38
1254,18935,411
167429,30227,423
158457,21263,287
122148,41310,156
47890,32377,437
173560,12587,298
180280,24006,316
148185,40516,154
52190,5593,465
142076,28169,483
86098,12001,77
79231,15531,419
113207,33634,71
92480,43003,85
89564,43255,182
176335,36618,64
193428,8466,183
105108,18576,312
180588,29803,166
135695,21295,180
117708,5587,72
15930,8358,448
157458,3024,416
61830,49211,271
53423,15143,353
59137,5820,382
129734,47100,329
86594,9178,232
122536,12286,16
72293,22536,162
45738,48786,382
183621,20488,274
195438,40817,204
103527,30473,486
199249,8109,27
2692,34001,347
57539,26653,54
128791,21748,316
102111,18710,169
74090,22292,473
170928,31757,87
104783,6877,161
25638,28125,314
80932,40536,404
21775,13108,105
34622,42010,449
185496,4747,247
13675,26169,99
15580,40092,89
20995,31786,479
116869,33524,446
20697,1432,319
135751,13053,474
45516,33165,249
37770,34974,267
107113,30804,227
64807,22638,146
76302,10174,499
15051,42305,479
24878,44289,91
115900,33263,293
176120,44377,197
190402,3946,105
5622,6068,262
165536,13141,267
64503,3320,152
59689,39869,352
50213,18827,489
3561,36195,305
175045,19542,307
18255,47427,41
75457,32257,320
111651,10791,388
181976,6536,145
42424,2285,372
137611,16794,295
44531,48318,393
55507,33199,109
147091,30170,132
68429,19259,104
93345,46094,59
96911,21211,82
116393,36829,269
171251,3522,258
151052,7096,214
128180,18331,345
173176,255,188
148566,20396,28
53632,31025,265
118074,26512,396
126476,18234,160
123238,29735,230
113270,22309,141
16787,40244,187
115152,29395,417
66580,272,318
19630,490,306
59084,18778,423
68735,42854,173
136893,175,375
53159,7827,255
86662,23870,430
191519,33640,178
31898,47358,494
163199,21002,96
108792,24746,336
112121,27798,255
93610,11081,418
74298,21975,207
169304,16578,499
44288,15838,183
151682,39561,421
2034,49150,205
9974,47413,82
86107,18608,162
182672,49018,385
18984,34374,468
128924,16195,102
183451,31419,240
101291,47613,21
130985,27037,146
102247,17783,129
123384,41389,489
168151,32140,58
24889,23067,340
138266,90,210
33999,9292,52
86972,4849,446
86086,43261,234
72194,34427,58
60778,30578,227
50976,5501,34
175473,17102,436
79905,18500,171
83667,15485,22
54615,20648,275
10073,6104,152
37579,23277,446
127704,49360,22
85133,46183,450
55680,6378,91
44496,24584,281
155173,7282,421
33819,38999,227
125373,1545,70
60638,14792,181
82126,22752,378
107811,21967,397
176247,998,468
16664,28434,33
57514,7783,111
107449,41746,87
111721,9145,196
31617,16295,304
83727,43784,238
121162,33552,50
110413,28625,352
158480,1841,444
158418,24543,377
45735,39784,392
55041,45645,281
39650,31790,438
25995,39738,407
199790,1955,352
147668,33184,447
156976,12530,281
12209,41894,47
197461,28042,123
32210,39506,239
70684,29826,72
75712,27125,52
72846,19859,364
167351,11689,391
161966,37415,32
87212,19938,365
79602,22106,233
74249,4492,74
63271,42923,467
67743,11007,230
58711,32361,75
28426,44585,345
39324,2653,142
12424,13286,26
74973,42058,30
14815,40299,468
196184,38631,311
151473,11767,73
7353,46434,154
120030,13073,241
62663,7312,117
18800,15376,59
88840,46669,241
98408,14530,58
182679,36301,19
33113,39321,121
30981,24818,152
139559,19370,139
99122,3607,167
188081,21144,497
108974,6,275
90560,14120,461
166868,20456,268
52822,37905,416
174157,13318,368
74150,11162,25
2920,43379,463
155996,41032,399
81957,592,197
190888,27256,263
153387,30383,353
33339,21020,116
55622,5093,33
6547,13930,295
151818,37676,142
14359,31886,307
11453,1670,50
199711,15910,445
23907,6,329
188526,21678,395
163502,23351,177
59968,36163,476
50686,10591,313
37185,4817,129
13464,5239,34
74547,10470,419
195168,44244,446
128653,15087,143
160920,45462,347
122387,6182,153
83281,40962,98
118577,5812,249
196446,138,482
197907,20175,321
69870,36079,436
75484,24902,105
170523,4738,110
110629,17459,256
22407,47991,249
10843,25785,296
23337,43431,477
144397,24140,241
57040,5044,474
177452,5236,383
179855,14968,94
164024,45459,364
187459,16452,32
129862,45601,351
192077,22936,307
117730,47768,56
83909,33768,418
199792,38006,26
142013,26088,138
40105,4480,94
2978,2780,267
26923,16900,493
143918,18405,38
129925,42943,83
119706,22862,358
80106,25826,71
112740,8684,270
159824,46348,348
174039,26022,49
32070,27034,283
158515,36383,306
167388,16539,309
184639,10027,253
59313,8378,269
20529,5820,88
127920,42854,252
23887,1511,417
97900,25428,404
182102,47260,182
118149,22199,481
177453,44580,187
62181,7736,205
59280,7613,40
94000,14792,407
197870,34313,450
104742,15996,494
15532,4000,486
61586,48986,14
141715,26927,147
80950,30018,350
158441,28986,320
5158,44140,123
140652,49388,402
40506,29448,410
1340,17336,161
155541,7670,230
46008,28331,22
125510,15778,147
30826,5362,178
122177,39934,127
159823,25773,95
98485,2805,189
20877,46239,92
37336,46259,242
163362,9857,251
197269,31922,76
92164,30921,394
138366,8581,243
22359,41394,229
37934,49382,440
130996,10071,120
40733,36933,131
76411,45399,441
56887,41654,33
138750,8568,43
89028,38465,391
80477,32918,466
57026,17186,217
124538,28415,285
71371,25812,314
57503,25816,68
123286,21039,392
114205,10490,148
68337,5805,405
11956,39923,191
118155,5442,262
104571,10196,288
97092,11823,235
68900,44808,414
194758,4462,143
87062,35397,108
150132,48236,247
168336,45666,256
188969,40530,239
29795,44211,82
197213,11116,476
119947,32596,74
179857,44596,424
98076,16331,367
192368,14043,295
39000,10396,24
154297,15186,243
22592,19589,374
132835,33089,44
96113,35776,126
18362,1467,362
181902,11586,25
142078,32363,372
71036,39935,478
16702,3175,311
136468,4842,272
40550,49441,58
170116,3600,427
15577,18681,270
21536,12769,428
5351,24481,160
173143,225,282
179076,35651,119
156883,33353,364
62334,19068,315
61780,28987,366
107439,10331,425
103090,29461,271
35603,28110,334
182230,3424,497
14429,14643,317
124680,4861,285
145302,21238,80
99244,29814,82
123669,38044,199
73910,47232,339
134894,11136,70
4486,23780,500
50893,25875,362
196506,7229,405
199494,22317,167
111879,42658,84
117090,846,37
82269,28356,54
198525,19510,434
71641,42231,410
134794,18654,418
97207,46364,288
190826,5909,199
21414,12982,497
106982,774,162
75513,47608,227
113444,30905,58
123506,6678,206
142173,7644,417
137948,43238,197
150937,18263,303
181236,33457,388
171309,37490,270
30901,7977,304
75424,30275,339
35310,11545,194
150108,27708,214
98531,7332,193
113813,42968,282
125433,19806,331
185499,17923,364
147698,2965,244
24530,33218,411
125335,4590,133
178450,16800,91
180819,17915,145
8682,46138,41
26365,19761,34
144562,44559,131
178769,20173,301
78629,38270,41
133002,36267,156
46411,18946,371
163526,47179,51
115737,15246,45
78646,9728,162
162853,21424,382
87808,8125,358
65123,25631,13
140568,31707,348
81871,43894,475
152433,23578,440
66024,7002,89
65065,14927,225
3444,43393,21
198803,14684,114
75054,31747,158
151144,20419,149
67015,43686,59
78325,25155,274
59984,6619,346
117184,13615,316
157633,43198,202
196414,44082,250
16375,45064,161
184999,45774,304
117367,42675,255
126101,42122,352
153243,19750,399
151600,32751,68
55299,19575,437
82673,41723,355
195015,23297,422
63893,28648,94
160996,38139,313
7589,32243,452
192088,8797,308
25303,17152,278
156672,38273,197
17489,38316,209
51058,37838,308
199080,32233,314
125078,4668,40
123389,24536,27
124201,10224,263
99134,37751,445
58754,48504,228
143435,4994,364
69755,25254,99
101924,34736,402
96016,6619,231
104863,28883,71
172925,21901,199
116363,35644,402
81101,7159,300
132836,24976,66
43336,49429,49
31294,4286,178
70731,2851,18
2840,36839,414
37626,43106,477
35116,250,481
96266,22081,149
137243,48897,257
177133,9251,196
18782,25811,338
150897,31293,94
132266,7204,464
130204,48174,412
57360,18316,348
103245,12243,136
90299,25683,492
63420,44970,42
43225,38124,45
50604,34445,271
185542,37740,208
45960,41344,189
192214,30403,412
127171,6819,473
141969,29459,178
138524,46819,229
124753,11464,370
43155,1436,357
51538,30006,144
114578,17941,114
124562,5923,398
198722,39143,434
180153,8630,239
2280,10686,90
116730,47729,382
