InvoiceID,GoodsID,Quantity
451908,30509,36
241915,5891,97
167918,8354,61
446454,5086,41
26314,4199,4
318252,10493,9
233630,27079,45
91956,44217,70
384029,44803,36
351121,1572,55
390669,36296,78
434158,39181,27
404690,20346,16
94088,2011,1
83649,20488,78
285894,47461,62
253344,29742,26
213280,11931,98
152683,29625,30
362843,9414,45
259018,34515,87
348194,7701,99
494543,24541,55
208237,34089,62
295173,26558,67
283807,29213,15
38503,49949,28
250146,5643,10
137767,36390,64
191841,34793,68
150643,49987,82
129466,16625,36
243610,20127,86
197802,22053,21
313171,49908,41
257192,9438,97
377299,35018,38
413455,40331,11
86024,48509,54
268510,3077,80
15059,20235,8
151599,21381,69
64653,38341,60
300037,34150,15
243821,44099,21
116594,15705,40
366919,8739,77
124450,3567,76
289096,16839,93
428065,17441,23
473367,37518,83
247288,18895,46
148850,23518,68
368760,10043,75
119333,18645,32
351199,23235,10
196107,21148,36
115841,35697,95
426661,45451,8
309731,26724,14
92368,5074,41
41267,30464,27
14748,4996,24
429252,37012,45
470433,48707,7
436370,43835,61
94879,15800,58
281015,14390,32
263311,39476,48
345896,8512,2
495866,3806,43
107900,26760,45
70327,36147,7
268721,33801,28
196410,28085,27
371282,5956,61
128902,43161,63
14020,41103,30
202132,47768,18
321974,36097,88
422022,48498,24
307533,49044,30
15231,39852,82
361424,8252,24
467857,39920,85
198072,35279,30
14873,7667,31
130903,12043,55
303837,10003,14
398681,5303,97
489580,9883,62
419597,23120,31
496926,25813,51
72734,44418,59
231304,48957,62
128296,20955,57
55985,22581,97
146762,44787,17
210866,45300,48
498415,26318,78
176316,23904,64
230,37798,17
373399,10709,71
63796,5362,3
288629,16033,99
482912,456,97
441215,11907,55
499339,17019,54
469274,3541,34
294386,31627,80
340839,15456,85
126880,2785,64
435543,12420,91
72657,20064,6
176047,48988,84
197746,2120,51
435138,12443,60
70335,17313,81
441561,11931,77
17008,15596,49
420715,8700,37
220557,3492,90
68311,3926,72
499258,30006,67
177807,38928,48
170926,49718,25
342662,1716,36
417856,29196,75
77589,36436,6
19863,9070,23
63473,42465,79
12316,48225,40
23048,32103,79
107477,42116,93
251264,4550,12
206237,47128,47
419256,13212,15
297361,44883,72
497788,28739,96
401792,12637,51
405372,49568,55
328363,2974,15
275508,13184,56
143878,39885,99
444121,33236,41
73784,33468,8
174346,26733,33
118555,12157,32
271712,9243,49
400666,14880,87
213795,47057,92
477956,13384,16
3618,43927,96
29436,32937,40
236932,23489,52
230309,17083,83
416493,49075,1
259423,33708,33
244481,12135,19
275293,45764,47
60186,6694,97
7058,419,67
301730,33101,82
90115,29233,31
428592,23740,83
382275,37061,76
403604,23136,6
211854,24733,41
179822,37030,48
223592,47669,71
28984,23731,22
400580,26389,87
336072,36319,17
68086,6713,35
139041,49658,40
95064,3809,1
134618,37202,67
398822,1232,49
319522,32340,34
492943,42938,11
318560,47197,68
458578,4638,69
467894,14929,13
13365,14221,9
37305,27833,13
413680,42820,44
115550,17924,70
240327,7642,24
293522,7567,8
450178,18906,97
480788,10568,74
45590,24270,68
159853,6349,26
393860,34122,90
401100,43141,24
497118,34069,56
67170,35076,63
498637,35622,36
134278,47893,88
199562,6898,43
476853,3700,77
364984,44440,52
328000,12891,1
497591,27111,12
240751,24956,15
184512,39746,49
40218,47105,6
238480,32956,33
364367,31123,14
4033,43195,20
219712,42118,79
429613,27067,62
191344,42732,71
47344,26548,80
182829,30145,74
401471,3497,47
256147,5506,31
392165,41296,21
24930,48373,54
315590,2468,52
417013,14926,85
174366,39097,58
210126,20905,82
397093,19835,88
32185,42956,39
65908,20020,61
381071,22839,75
299905,1999,64
190441,1678,21
348324,34104,35
236582,18152,2
424650,29057,89
465533,14467,2
46443,2540,56
455970,10858,32
296366,22599,33
394441,437,99
416283,35242,88
189918,22620,18
170911,10629,47
497124,42200,30
226266,43953,98
290489,15056,90
265732,21737,73
363864,27124,22
397574,45852,84
72074,4160,90
54336,7883,56
50043,41675,28
245370,23508,10
216826,2708,10
132266,37485,13
116450,4874,97
317413,25265,26
335777,47879,96
242562,467,99
474098,9374,79
340791,11694,63
3506,11436,91
237039,22991,14
252024,22839,82
402120,44514,54
259828,24719,22
247884,19791,77
483492,12522,3
327699,35647,47
127294,27964,59
175197,49641,31
342748,17283,51
238842,31771,49
56954,22469,28
244758,13477,27
26410,4778,4
344264,36344,26
421183,35529,59
206464,39933,8
62580,36977,53
34476,10089,67
192038,1313,89
28952,22163,17
231971,28905,16
488720,17446,75
278087,24101,4
364914,34608,89
51938,20986,18
313250,27582,33
147203,41593,16
161630,13651,1
82596,47819,5
329021,6690,33
181486,48493,4
284999,49755,37
55515,41782,14
223909,46779,58
314983,35482,47
410867,12580,24
134529,2409,59
259670,10834,9
354186,35446,90
100360,27892,1
210274,11500,81
34257,17165,16
343163,2317,25
116027,5063,99
220287,18861,10
43044,41642,17
392391,15325,63
190560,31695,91
354553,49212,48
240475,6716,27
414454,41059,4
471342,39817,22
54341,22443,48
339745,17031,65
48603,20545,11
363790,25276,92
467481,37386,53
106979,20448,89
72726,43476,15
309376,29051,42
189557,29587,57
185360,5673,50
403880,35314,87
183784,23413,48
31182,18836,46
376670,34033,80
18792,145,28
395160,17024,72
376451,17263,57
335838,4067,70
81718,7670,48
89371,39885,51
185982,14925,83
169467,22539,72
139888,49551,59
161464,20555,89
184465,5607,100
438351,45530,86
376283,10747,32
357050,47598,81
44720,14565,23
111962,9600,44
440485,7144,5
326617,2739,22
386660,1511,49
352170,5193,68
463161,18751,47
441567,39815,1
90265,22893,42
494851,46462,41
474699,27972,41
255865,26477,86
323423,43096,37
349479,14008,25
483618,41530,58
75051,25991,68
333887,14034,98
242580,7960,45
361258,5212,91
279543,11520,6
300776,31820,20
452346,12770,37
78773,33116,49
101877,42993,87
366768,32594,17
186635,45602,16
436841,42121,49
217974,12063,23
150580,15224,35
404472,14305,58
328666,7768,10
219160,22226,62
417328,34039,68
227273,46750,46
18370,36628,66
26140,8043,32
389730,14616,77
468476,11793,5
431318,18002,41
364003,7181,17
203037,29764,10
364791,24867,97
206582,38863,54
281858,22436,2
269502,16167,54
20241,1072,32
180682,21183,42
231566,48540,26
343719,1743,38
458530,4096,42
454398,29295,3
32963,30450,73
459517,6994,3
257150,33228,56
232145,1210,16
5138,39731,3
359954,16831,79
387197,42714,67
172439,11454,64
466345,23379,89
373522,8393,20
349331,5220,14
321365,1314,61
61461,29968,29
460715,29835,90
168138,22407,5
319562,37883,92
43362,1409,41
327389,318,53
361685,4696,20
51747,6554,1
179756,40344,38
482791,14553,89
496870,3749,56
355345,21567,46
326749,42258,92
389975,18336,80
164462,49352,100
15285,14146,42
407939,37978,99
364062,42789,37
63290,43033,66
165253,2763,16
359339,19114,90
158294,38734,44
315941,11057,81
427650,14938,56
325927,34585,83
305165,5675,8
238999,41261,71
306047,30288,51
84974,722,74
265385,6255,38
128956,45597,2
30650,21346,32
348284,10388,98
152392,35206,10
76311,38716,54
95053,30862,93
278791,21984,95
4610,24441,71
173854,49340,52
86989,25670,31
286963,19409,5
261211,31261,11
13953,40789,77
5840,15665,34
60655,40991,40
63198,10260,22
252395,20103,27
338862,5071,64
209490,8061,37
222617,42746,38
383090,42806,14
359341,41859,73
166152,19225,70
120933,25290,78
323226,20502,85
121226,28980,74
435314,13480,39
308519,17226,53
450829,11648,75
470440,33284,42
350984,31569,18
364855,34811,20
335183,8974,13
82038,46342,2
226385,48219,24
224673,6577,99
124495,11777,49
36956,24558,67
92574,9884,75
66079,5651,48
25752,15157,83
372560,31633,52
259836,12556,83
397239,35484,36
297620,36477,6
37467,560,17
264749,6393,49
338817,43875,18
385593,7221,27
60800,22032,79
157470,41726,63
13972,41124,86
133503,12247,81
432845,49484,75
299714,25605,12
66960,46317,34
339804,11263,34
414011,9222,84
67594,40327,46
223849,38472,25
291233,44202,51
100010,36877,68
386573,5482,4
278618,1140,30
39753,22042,97
483705,12793,8
98172,19756,66
268293,41200,43
405830,13268,10
16184,22944,73
238568,12798,3
107116,6028,22
40921,35158,28
182098,45967,2
37972,31084,46
104073,10687,18
446652,49132,18
156606,2334,16
61397,11269,5
302540,38526,64
376668,24899,96
376712,35764,38
383256,42523,82
470879,19069,51
130268,43690,49
189221,11909,24
173000,48416,4
400579,13337,32
470612,10867,89
81426,30759,77
120127,11650,15
65026,41257,70
154516,21779,93
123959,39179,91
331281,4271,9
258921,39341,69
367063,25430,32
243377,23953,51
116120,11396,56
435188,22719,55
67177,28994,4
252956,10950,12
358907,26398,70
49790,49871,17
413221,21825,21
170581,48425,55
436239,43282,95
27597,26044,54
131779,8359,91
211957,18644,22
201250,41419,74
20697,44798,67
481270,34714,49
71834,27377,50
28337,31801,16
314825,3600,55
234259,38428,82
272747,24434,54
252425,14909,75
357910,22943,31
449085,31971,21
197913,29626,48
176872,7879,43
473213,39972,53
174769,27331,50
302161,46357,79
291176,17868,50
176573,49613,61
62160,24410,100
71512,42166,74
174473,48558,51
163542,30030,6
355363,38719,83
162880,44278,49
382647,9961,59
163638,12448,59
27218,10319,37
146382,11995,98
468336,43358,22
408739,417,39
257791,30323,35
450501,13408,55
305291,47832,46
400798,6887,81
421847,1323,5
353543,6513,36
226703,6415,86
219327,35404,13
195011,10544,96
186810,40253,23
425907,10626,69
382552,13139,72
400886,49787,12
2225,6656,93
77461,43140,30
195764,42007,82
485914,12734,96
154417,2658,39
115833,7786,16
383652,25760,47
345409,31631,64
160846,36919,82
272502,19096,60
385440,13911,3
355831,35849,10
403665,18503,24
178405,16947,26
12827,21147,31
59845,22751,52
160922,18424,83
179440,11669,16
333920,16449,18
239924,16005,13
214604,22196,30
454145,4907,22
258302,27306,85
420229,5668,45
437724,1094,14
493542,1019,30
106532,8132,22
110396,38488,15
81201,41980,59
436435,16885,99
448509,33836,11
490370,13404,2
274106,30055,95
227560,29186,52
175933,38777,95
336158,29212,31
370960,42159,53
481717,38994,97
271937,28797,14
453253,2202,92
175482,365,48
261778,16699,6
296657,34557,33
74450,33987,84
67728,32863,65
462288,2367,24
279608,38166,54
406638,18635,1
131382,42307,91
270705,34265,62
103433,5452,75
450693,28664,54
499787,42561,52
185129,1558,2
145289,41186,82
103639,40917,1
209949,39806,2
188646,21247,38
484392,8515,9
450282,26358,29
61107,45048,100
56044,15464,97
51650,38411,13
101853,13376,70
201045,2796,35
3865,33313,6
284487,450,57
153870,32297,73
105426,35464,3
397240,10689,93
184858,13751,99
298203,3680,19
41132,27617,100
296186,1579,58
179484,31998,19
166769,15142,61
422364,42677,79
409619,34125,11
451610,45595,96
482177,49275,60
180086,47686,57
126033,40431,61
277491,1300,25
12175,15169,50
166617,29605,73
248715,10553,7
176675,49488,93
6187,31227,100
194759,31398,26
443429,35008,85
322646,11290,2
196257,31204,60
334549,12083,36
55484,27267,99
237998,7206,30
145067,6412,65
236887,6127,33
477925,22083,99
484923,23470,27
418167,49207,28
38923,35179,81
318437,12827,99
47844,46893,64
100182,4777,73
155970,8286,81
37119,37016,13
426487,21664,14
129518,40896,54
61875,35875,96
144047,32786,69
214988,17719,74
49774,14618,26
372813,22908,56
48419,2557,2
284833,44593,91
434987,14995,40
199322,16621,78
311695,45005,79
104084,45156,17
252391,48231,20
107272,13832,47
388036,16026,93
368593,7469,89
452589,30701,3
205082,39347,23
124017,38974,44
428299,3137,84
293149,12171,52
375978,7769,81
71110,40897,51
35483,11266,23
479225,44615,1
129907,12744,24
157639,31519,42
37200,35394,19
427288,42605,10
80877,44502,21
168930,13100,78
415261,24869,64
345098,96,66
281020,29205,83
212580,21373,95
84618,18149,24
35135,43478,53
31742,28646,27
278956,26745,59
363562,14372,59
241861,7873,88
150782,49465,68
193559,23053,3
406251,44801,28
173457,23286,51
203842,19534,1
358944,15253,50
383641,30444,36
428556,12496,4
493467,11401,62
159861,39665,54
138602,19500,56
128338,2284,63
242642,48181,49
185577,18506,56
141320,23343,95
187367,4251,96
396753,29093,70
166594,38739,29
402433,28731,13
438784,2474,56
196689,33275,14
187054,547,85
367721,20939,10
113834,12965,45
423054,37565,50
399412,11749,57
326571,43167,1
386778,28789,39
482828,42394,50
386273,45422,1
204179,1887,80
144694,38403,15
425733,5805,82
402041,14871,5
45866,9440,54
317438,27229,65
123272,9865,50
251994,13251,44
169474,7739,70
382227,40621,72
100148,13011,11
239203,47075,90
134558,18397,86
51143,25744,53
498183,12452,96
205784,9818,14
216467,7345,92
379189,27686,62
202873,31186,45
422179,18610,54
72470,11044,66
147216,45163,97
60323,11311,51
429255,11128,23
37861,2411,20
310215,43416,82
245748,49996,68
207132,24477,84
249100,40206,59
332688,10848,89
5371,29869,49
264219,15943,7
63940,23151,75
423402,11257,13
210598,38837,45
373815,36974,26
61662,34460,63
217205,36638,41
49916,36780,7
103572,39187,18
241201,37535,42
328884,4103,89
166396,22419,93
420762,12654,38
31430,47899,20
155283,37174,10
99464,5786,62
263330,16235,82
221985,48534,96
11268,46566,10
147287,19127,93
23314,46695,60
6182,41673,73
466740,13985,3
273747,46543,8
262036,27537,47
419406,1843,42
359982,12395,92
380475,17196,53
371188,13633,83
292769,16151,35
134295,3270,31
382938,17230,78
371050,856,62
249651,48988,63
370638,7749,57
161981,26432,98
79526,21644,47
155569,38638,48
300966,21203,37
74341,15120,60
332631,12518,11
257812,14988,97
12463,21436,28
449740,47722,51
16113,493,7
399475,34066,90
378250,34111,47
105650,30157,65
424116,42015,86
96522,11077,1
77856,18900,81
320150,14453,86
125347,13095,43
15955,14566,26
219607,24606,10
37610,20401,60
390254,4634,39
72232,39155,33
318514,5167,96
32109,48806,51
340853,647,42
341088,26277,59
388162,18956,6
373965,13646,38
231592,35263,56
191595,28660,92
50826,33200,67
340672,30781,77
358461,46186,90
488946,36502,80
157816,18317,24
166333,16495,31
195686,42533,33
335983,38299,52
290821,2209,38
372401,8291,63
318631,28257,15
396383,22533,39
206256,1246,55
363903,18039,8
178013,20807,66
206766,31218,5
14806,29752,62
38829,39999,9
481968,43,86
284628,10583,54
10084,31828,40
99675,17284,38
429763,20424,22
53611,39432,43
394832,6652,12
151823,39340,100
15300,28883,97
91619,46741,69
435420,17618,46
364672,20485,53
152357,42707,34
313612,20136,50
443557,24399,69
345291,30188,87
20569,42062,76
227768,35484,54
199250,16067,80
346389,45394,55
490892,29991,54
217701,19991,41
130614,45640,10
116433,40983,38
85251,41363,36
149757,42689,26
154946,49839,83
480777,21531,25
124084,40714,78
81192,36077,1
287244,38531,16
351670,7460,70
199740,42515,65
160269,22108,29
421276,26519,41
122879,16207,88
135689,37779,86
341358,5254,66
254661,8063,9
400861,26827,50
5293,14859,98
403317,8447,14
180540,16019,47
233491,34719,29
301749,14455,7
204451,22383,63
235371,22414,24
93942,15737,69
438253,5673,57
490349,41942,35
417913,18477,87
228276,47033,76
48574,10774,29
358535,40211,3
293011,6849,21
396418,17517,4
247766,4718,53
288350,32846,31
256594,49870,52
402891,36249,43
78072,14594,9
63127,39115,90
85358,31959,87
235113,44714,33
428341,36736,92
370686,15406,68
395744,46652,44
404169,42738,48
79758,1277,43
314060,16009,79
160082,5560,30
36886,21958,62
24048,18556,97
26959,5652,96
176055,24844,39
228683,7347,54
413472,45767,26
65979,21472,28
424020,41894,13
1980,41893,96
193590,12921,100
69378,7474,50
116665,27878,20
155649,42933,16
450876,36151,75
365729,33118,63
121738,36546,45
167717,27310,89
143160,34588,7
73742,10636,69
322505,33241,21
359992,32265,33
58932,19938,24
213561,42993,17
239849,30147,11
488877,47653,9
19351,39925,33
95382,29509,77
136692,26758,100
141585,29514,78
334961,9305,70
304949,30774,98
29312,33646,85
20778,10502,59
267972,22271,89
289799,36533,31
34241,9982,100
345478,26395,16
88997,49953,62
183100,41576,79
105837,345,74
92822,31429,45
15589,6694,41
383248,20098,74
362469,34833,79
131968,27091,41
209639,21669,92
426173,26688,56
240038,42579,2
97576,28558,23
218011,49346,70
210327,506,71
229528,28449,29
63002,8772,6
92598,49464,56
417229,32066,93
66285,13923,44
358010,36156,83
291907,2657,83
380575,42685,97
374030,25530,32
69174,1790,18
317680,49255,58
421818,22997,11
361962,5254,82
240941,47472,66
362989,18220,35
169261,25195,2
444343,28435,79
27767,48245,47
26948,44128,69
498328,48001,44
488482,32762,6
343511,11060,42
38385,21238,100
487274,39291,32
263902,44784,68
28737,46955,21
391904,43205,62
222808,22456,18
462248,4459,53
244954,47835,22
428601,18113,71
365241,5445,82
454103,11181,41
218768,46933,100
238614,1879,13
40349,17353,53
260114,23637,47
300626,26950,79
365742,25937,82
244592,38165,6
238783,44600,1
114801,20128,70
55434,24708,48
479606,25650,19
367398,7692,85
230565,13648,9
159345,24705,74
372794,23057,33
78534,10180,62
107430,42827,29
240313,15732,95
92261,17838,17
229723,15219,26
393698,15438,94
257197,35661,60
42400,44965,89
388158,44510,24
463672,38717,7
449834,34842,80
450933,31519,90
493408,5982,64
350090,11050,60
20802,6861,15
257680,17568,62
378794,17896,47
255126,44745,50
148537,12396,21
477804,23020,28
275356,16220,81
240547,2205,18
256727,35072,92
314510,10092,66
450465,24431,89
170938,44123,14
70350,29331,62
469685,18767,57
435471,1413,68
484052,41469,74
391704,22119,30
77199,31217,94
66151,33476,100
234494,11396,22
241847,40635,100
285157,36294,85
52821,22302,96
252309,20835,51
98449,30649,80
452140,30944,81
36158,38641,76
334140,27028,83
67963,30507,33
255112,44314,33
309167,20671,74
360208,12584,67
212871,42970,57
123032,5571,38
359784,45007,11
337297,36816,41
81417,30869,42
462781,46575,79
394289,27886,5
256905,29117,51
434128,2512,98
476902,7569,18
372317,9613,14
248401,9641,9
331187,30756,21
409214,17854,57
273710,29502,5
402826,7674,84
254924,24944,40
352952,603,59
455174,38910,86
293419,38991,32
56815,38352,15
486426,17211,31
98884,24631,19
203322,47381,77
69758,35770,94
253430,13043,94
53948,36406,1
402305,31138,58
359578,40820,56
480460,23804,90
52168,5283,97
232184,39699,96
489981,5994,95
200868,45881,30
231611,14331,59
400459,18310,24
66888,9119,59
139304,20119,41
38855,20172,59
426736,34634,17
363701,30494,10
367471,27392,19
201626,32810,48
155638,2438,25
111915,32402,94
153007,43427,30
346759,34412,37
376876,6170,88
245607,12837,72
317242,16792,31
171245,858,15
448104,13180,46
147026,32188,29
399576,1943,12
32368,25437,98
446092,35989,17
439769,41596,71
389261,37457,100
177801,5097,33
369699,46035,69
458717,35603,93
44991,48285,91
298304,19140,73
475180,44300,82
382944,30440,99
214522,48559,6
433217,42259,8
402267,42408,42
266955,10358,98
210460,47326,15
397803,12358,53
146472,24154,13
477601,6378,54
83744,21980,52
494747,17798,1
315625,17826,53
332858,31464,13
221853,907,38
65497,20275,63
349063,20522,59
181060,48074,20
285094,6535,46
497438,33478,83
117576,39733,89
240651,10100,86
325758,12668,4
318199,8789,86
176348,8808,2
224088,1469,47
464964,25203,52
14192,27449,82
180003,30984,15
492736,31666,64
420382,4740,48
165549,26140,12
434601,20719,92
119056,7537,66
459426,10373,71
367457,13926,3
41633,46709,19
195486,47971,36
322937,39088,36
273452,7591,34
15427,30277,76
133430,43199,82
362999,37666,93
281689,24409,75
288354,3007,2
340024,32139,25
15367,5906,74
252191,6686,24
176744,16841,84
181242,21769,21
301789,25872,70
340086,3246,46
493816,39885,54
204529,38375,52
78340,3090,82
98605,16114,60
81072,7354,77
220782,48046,43
298615,10147,8
175513,41418,23
464234,19835,15
138200,29161,28
255248,30566,35
158299,45983,60
104086,628,96
132203,3144,20
289638,23051,40
175544,17535,29
296219,545,3
183590,46165,90
76110,31003,48
472342,2492,2
28420,5328,56
252617,18462,47
177172,24070,72
216873,2644,60
213881,34519,25
474388,21850,6
450403,14529,75
461624,29189,57
449654,16179,95
95908,1097,60
322437,3846,67
50830,32118,27
269612,1835,18
120350,40442,98
207580,1398,68
335350,23714,84
194391,47108,44
376728,39830,21
261441,8961,60
38190,13984,75
122307,13249,62
193778,41898,59
18306,13761,4
315286,2389,12
78761,33196,8
315875,47017,33
263606,20348,70
411363,27755,34
82904,49837,70
355900,28727,22
58649,34820,67
133824,34752,88
317339,29840,81
11767,28307,21
118079,38448,1
175602,12933,93
34751,7798,81
302588,16518,34
423330,26326,63
196220,1030,97
429766,26257,74
241521,33676,96
183913,30252,39
242448,42973,86
39881,23854,71
149129,11882,63
322867,1592,26
127568,14265,1
455081,14838,79
396213,27522,34
405469,11780,93
37621,38664,90
247242,25206,7
236461,7974,93
394112,39906,100
81997,24387,82
90364,39833,37
183159,12996,63
376606,34526,43
392960,7596,93
145507,45375,97
140591,13274,96
155429,6162,56
374579,23185,69
434764,32308,46
252910,28727,22
22773,44073,27
228989,14153,100
168915,32963,82
189415,13617,95
480626,14737,49
405918,36289,1
328442,30085,73
105473,22495,89
466130,1712,9
137819,22514,56
265307,2768,94
442138,26971,39
28123,19762,3
489741,20269,61
101679,11016,35
306748,43001,80
313674,25105,4
270834,7457,77
358399,28133,40
384446,37062,60
225782,44587,10
302847,22507,17
439445,19136,25
331440,31893,25
49793,31760,42
267282,3809,76
398592,40733,26
450331,509,35
419109,28165,22
472550,26609,23
343125,18640,15
307064,44206,20
67356,42429,95
201206,35948,23
446469,480,93
61652,36273,39
204368,28082,15
435643,5809,61
2189,27638,65
490628,33523,100
228176,30450,31
366217,24545,90
21722,6756,69
271214,16422,72
457560,8141,70
338678,17652,42
438729,33616,11
353113,24701,79
199695,21224,76
323732,40378,81
109696,39184,41
368414,43687,23
186363,11734,28
136922,8313,51
127788,15892,44
102357,49644,95
368530,44183,25
275498,42732,3
453368,41880,36
194849,41556,15
214078,5495,18
53953,6825,80
144970,20261,70
20074,19108,24
423760,18709,66
318124,20,62
488517,39737,70
267874,10991,97
11795,39718,83
182335,46895,33
54425,2852,48
286373,14222,61
116069,43630,52
97989,43776,26
367699,33254,29
389452,6696,55
188189,15109,54
203203,31329,89
442986,11700,48
388929,21715,92
433377,40902,74
335201,12516,47
171696,105,8
419460,46497,75
333325,35325,17
50599,2971,85
78829,12321,90
157392,31388,27
304612,47867,88
359765,4785,79
282483,9111,89
295989,25675,13
355382,18571,97
430659,14805,94
356156,36468,40
396545,19274,41
310412,6521,46
165170,49104,63
388694,35209,58
67193,20434,59
217384,43889,44
145071,12905,13
294511,43700,4
51550,42559,20
61929,10942,8
367058,126,49
276173,9461,66
227497,14484,34
495948,4164,32
87655,37526,81
77609,49078,70
153479,18755,96
280043,16403,33
136024,5616,51
35592,5571,58
318046,9092,73
327332,36626,48
349582,20581,15
50422,24252,79
141142,4763,64
293254,8420,96
320598,46008,53
404408,35667,73
73769,16686,74
472194,8825,59
264605,1432,22
71033,30615,39
421623,15752,49
205161,8845,7
233868,24350,3
90880,12032,85
231267,424,25
191804,40557,6
356906,48856,45
133010,49661,31
38645,31154,4
119921,32554,12
168311,20661,89
492378,15967,47
285647,30743,66
58039,5145,24
341039,8082,59
489166,41299,51
97153,42257,96
322371,49421,74
379136,43365,32
131149,10319,11
199093,487,44
286176,33588,11
76105,35252,15
256451,24311,77
368117,18658,12
463293,14596,33
212499,44270,9
364327,7404,62
478701,7148,5
151352,4181,57
133360,49135,78
295939,33794,99
338306,20933,55
384988,695,45
264609,29575,91
262495,17378,41
272665,10666,84
194312,26273,2
151958,31303,90
220834,12170,40
438263,42862,89
281746,234,32
65130,27910,3
385141,30036,6
107943,20860,46
486307,25355,78
487901,31938,45
34451,13999,48
398923,35728,42
148489,22275,100
159377,40963,87
71443,9484,44
74673,17070,64
347206,31647,54
279627,22562,18
443815,34769,9
54210,44148,96
257332,43532,39
112955,3085,79
310458,46308,6
79462,26963,51
143845,3881,93
248194,38230,64
99578,41106,1
37007,13554,13
242268,43344,28
495419,15307,11
213857,11659,16
171468,31562,68
409925,25011,47
59435,19464,67
194963,49268,49
215182,34507,98
114675,40588,96
142818,695,27
94308,16838,4
366419,29337,59
493358,33547,87
51433,8995,98
57756,25487,88
493339,36259,11
133902,19439,42
441033,22001,49
278919,20297,10
167769,45621,10
117432,44315,84
310499,48768,96
154588,25847,81
313588,48145,79
244803,40360,27
176565,27825,7
316566,32614,22
377946,19383,26
135982,45449,49
365791,4008,31
435745,22940,81
50000,17991,7
451203,44011,38
180710,13009,75
305232,22057,85
267130,34516,31
270436,26228,59
258878,36703,64
158592,4946,97
176238,40829,5
463119,22157,100
471182,19965,83
455897,10207,100
482410,7697,95
70756,1791,10
4691,13678,50
278116,6530,50
188402,49744,62
268332,10464,3
119391,39442,39
397128,28587,16
434736,40726,71
31659,23130,8
173380,42761,63
390473,38915,44
276270,39751,66
376738,34623,90
381820,34619,50
351917,38276,89
350144,39536,56
159882,498,84
309331,32895,80
83977,2493,34
185978,5569,35
418460,4895,20
120711,40505,46
119864,25335,46
314761,11175,8
159079,14229,46
108611,42225,40
33324,43953,47
395982,30025,31
55094,19836,43
178870,31985,33
111339,40802,79
348849,3053,83
272435,17387,32
489060,23380,86
272420,34904,22
354025,28348,45
238536,48420,38
62630,990,79
207136,33772,66
116301,35677,21
277073,31958,31
492365,19138,36
382574,30655,6
16113,25713,49
381167,36113,46
249154,40608,49
322341,7484,94
486231,10669,97
355999,23428,89
9270,4800,87
102286,7843,91
93934,9725,89
370030,23421,6
256502,35350,65
266117,47540,63
91480,21016,77
244946,26124,29
188147,6841,97
246125,9418,24
374416,24270,43
322428,36593,66
299255,23434,91
318689,11015,80
215727,40229,84
431265,19386,3
192777,9717,81
181620,36389,16
346415,19191,40
366059,33397,49
199169,30457,64
422778,43814,7
172084,34804,58
156332,19429,89
317421,29618,8
494384,22331,73
425856,6069,82
341845,2768,40
239858,4046,28
464052,27816,48
59964,24797,61
496619,46060,36
127872,42178,69
229108,7460,60
53049,43787,5
203069,13514,60
425155,35027,63
120582,17757,16
110910,45279,96
389346,13374,11
450734,11040,74
9862,40731,76
342110,31866,79
299242,9104,2
431444,29548,66
146359,4853,14
37159,31218,48
351393,16095,99
247867,4861,36
29751,43846,22
216022,38976,24
290782,11358,16
498668,14907,34
314980,20621,79
358553,29235,89
386707,14068,100
255089,25173,66
227231,18507,44
372638,43711,80
141739,29289,35
465853,16506,87
360800,38052,23
418532,30150,99
35979,9466,59
268273,24788,85
427128,15159,94
208311,46208,21
429603,14617,54
194339,5675,77
228234,9594,89
64841,34694,22
411032,46243,34
45854,19893,91
279322,13360,7
422231,29645,61
400772,12687,55
219344,44440,57
302010,14615,64
134075,30902,99
61722,14364,39
356789,1748,63
422528,682,50
495416,42587,71
490128,32579,2
216480,24483,37
42380,19734,35
378638,47856,52
103216,36907,14
150674,31467,35
334832,29798,84
364672,16855,94
480089,48001,15
245423,9356,33
308493,24265,48
300754,284,86
277588,18578,28
289742,5174,99
180304,568,83
108518,44336,100
489925,9950,37
30837,27660,66
430913,17096,42
11731,49436,74
274300,48489,76
198651,36327,100
348481,14561,83
225439,27097,76
143741,45896,93
466673,22656,95
462331,41314,42
203500,43677,25
478295,46129,65
354960,40002,76
327113,25560,28
159422,19081,40
135418,26008,10
260447,14853,1
441298,4796,44
431808,29412,14
410655,1844,5
112555,3204,41
455236,7174,69
270815,21930,90
71661,1614,59
93857,26075,70
148263,23082,13
308716,16476,94
99477,6831,70
471920,24745,33
313505,4713,81
446331,35510,51
17170,29955,84
80397,27676,70
193658,24717,59
67644,17363,61
438688,15376,38
49101,9132,59
59087,41086,88
228591,23954,33
154135,18649,62
32154,35288,78
54663,21397,63
174576,6672,6
431356,36360,98
136780,45847,75
301549,30704,17
128115,12191,50
202851,10732,61
310509,20932,57
96417,43599,66
214320,41291,77
359061,9490,25
466545,23662,64
384043,5797,69
325474,2202,59
359638,25806,7
473700,40968,50
64306,36778,42
28824,14485,25
193737,35341,60
337702,29900,90
219745,39463,89
253576,5765,43
58801,20366,62
361512,31804,80
66922,5934,82
156875,14789,80
481739,35254,18
461222,19384,60
486030,30244,78
484466,20702,28
